racename,precinctname,Choice,Election Day,"Vote
By
Mail",Early Votes,Provisional,Total Votes,Percentage
Governor and Lieutenant Governor,X022,Ron DeSantis (REP),-,-,-,-,211,15.13%
Governor and Lieutenant Governor,X022,Andrew Gillum (DEM),320,330,520,0,"1,170",83.87%
Governor and Lieutenant Governor,X022,Darcy G. Richardson (REF),-,-,-,-,6,0.43%
Governor and Lieutenant Governor,X022,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.07%
Governor and Lieutenant Governor,X022,Ryan Christopher Foley (NPA),-,-,-,-,3,0.22%
Governor and Lieutenant Governor,X022,Bruce Stanley (NPA),-,-,-,-,4,0.29%
Governor and Lieutenant Governor,X022,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X023,Ron DeSantis (REP),91,86,87,0,264,18.28%
Governor and Lieutenant Governor,X023,Andrew Gillum (DEM),404,204,559,0,"1,167",80.82%
Governor and Lieutenant Governor,X023,Darcy G. Richardson (REF),-,-,-,-,7,0.48%
Governor and Lieutenant Governor,X023,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.07%
Governor and Lieutenant Governor,X023,Ryan Christopher Foley (NPA),-,-,-,-,3,0.21%
Governor and Lieutenant Governor,X023,Bruce Stanley (NPA),-,-,-,-,2,0.14%
Governor and Lieutenant Governor,X023,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X024,Ron DeSantis (REP),-,-,-,-,915,37.52%
Governor and Lieutenant Governor,X024,Andrew Gillum (DEM),-,-,-,-,"1,508",61.83%
Governor and Lieutenant Governor,X024,Darcy G. Richardson (REF),-,-,-,-,7,0.29%
Governor and Lieutenant Governor,X024,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.12%
Governor and Lieutenant Governor,X024,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X024,Bruce Stanley (NPA),-,-,-,-,4,0.16%
Governor and Lieutenant Governor,X024,WRITE-IN (NON),-,-,-,-,2,0.08%
Governor and Lieutenant Governor,X025,Ron DeSantis (REP),134,48,25,0,207,37.70%
Governor and Lieutenant Governor,X025,Andrew Gillum (DEM),225,69,45,0,339,61.75%
Governor and Lieutenant Governor,X025,Darcy G. Richardson (REF),-,-,-,-,2,0.36%
Governor and Lieutenant Governor,X025,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X025,Ryan Christopher Foley (NPA),-,-,-,-,1,0.18%
Governor and Lieutenant Governor,X025,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X025,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X026,Ron DeSantis (REP),105,88,105,0,298,30.82%
Governor and Lieutenant Governor,X026,Andrew Gillum (DEM),-,-,-,-,657,67.94%
Governor and Lieutenant Governor,X026,Darcy G. Richardson (REF),-,-,-,-,6,0.62%
Governor and Lieutenant Governor,X026,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.52%
Governor and Lieutenant Governor,X026,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X026,Bruce Stanley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,X026,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X027,Ron DeSantis (REP),-,-,-,-,519,32.34%
Governor and Lieutenant Governor,X027,Andrew Gillum (DEM),-,-,-,-,"1,074",66.92%
Governor and Lieutenant Governor,X027,Darcy G. Richardson (REF),-,-,-,-,5,0.31%
Governor and Lieutenant Governor,X027,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.06%
Governor and Lieutenant Governor,X027,Ryan Christopher Foley (NPA),-,-,-,-,2,0.12%
Governor and Lieutenant Governor,X027,Bruce Stanley (NPA),-,-,-,-,4,0.25%
Governor and Lieutenant Governor,X027,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X028,Ron DeSantis (REP),-,-,-,-,548,48.28%
Governor and Lieutenant Governor,X028,Andrew Gillum (DEM),-,-,-,-,585,51.54%
Governor and Lieutenant Governor,X028,Darcy G. Richardson (REF),-,-,-,-,2,0.18%
Governor and Lieutenant Governor,X028,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X028,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X028,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X028,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X029,Ron DeSantis (REP),-,-,-,-,976,40.91%
Governor and Lieutenant Governor,X029,Andrew Gillum (DEM),-,-,-,-,"1,392",58.34%
Governor and Lieutenant Governor,X029,Darcy G. Richardson (REF),-,-,-,-,6,0.25%
Governor and Lieutenant Governor,X029,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.21%
Governor and Lieutenant Governor,X029,Ryan Christopher Foley (NPA),-,-,-,-,2,0.08%
Governor and Lieutenant Governor,X029,Bruce Stanley (NPA),-,-,-,-,4,0.17%
Governor and Lieutenant Governor,X029,WRITE-IN (NON),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,X030,Ron DeSantis (REP),-,-,-,-,373,40.50%
Governor and Lieutenant Governor,X030,Andrew Gillum (DEM),-,-,-,-,537,58.31%
Governor and Lieutenant Governor,X030,Darcy G. Richardson (REF),-,-,-,-,5,0.54%
Governor and Lieutenant Governor,X030,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.43%
Governor and Lieutenant Governor,X030,Ryan Christopher Foley (NPA),-,-,-,-,1,0.11%
Governor and Lieutenant Governor,X030,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X030,WRITE-IN (NON),-,-,-,-,1,0.11%
Governor and Lieutenant Governor,X031,Ron DeSantis (REP),-,-,-,-,893,37.24%
Governor and Lieutenant Governor,X031,Andrew Gillum (DEM),-,-,-,-,"1,485",61.93%
Governor and Lieutenant Governor,X031,Darcy G. Richardson (REF),-,-,-,-,9,0.38%
Governor and Lieutenant Governor,X031,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.08%
Governor and Lieutenant Governor,X031,Ryan Christopher Foley (NPA),-,-,-,-,4,0.17%
Governor and Lieutenant Governor,X031,Bruce Stanley (NPA),-,-,-,-,4,0.17%
Governor and Lieutenant Governor,X031,WRITE-IN (NON),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,X032,Ron DeSantis (REP),-,-,-,-,415,45.70%
Governor and Lieutenant Governor,X032,Andrew Gillum (DEM),-,-,-,-,492,54.19%
Governor and Lieutenant Governor,X032,Darcy G. Richardson (REF),-,-,-,-,1,0.11%
Governor and Lieutenant Governor,X032,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X032,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X032,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X032,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X033,Ron DeSantis (REP),202,166,304,0,672,36.94%
Governor and Lieutenant Governor,X033,Andrew Gillum (DEM),-,-,-,-,"1,131",62.18%
Governor and Lieutenant Governor,X033,Darcy G. Richardson (REF),-,-,-,-,5,0.27%
Governor and Lieutenant Governor,X033,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,7,0.38%
Governor and Lieutenant Governor,X033,Ryan Christopher Foley (NPA),-,-,-,-,2,0.11%
Governor and Lieutenant Governor,X033,Bruce Stanley (NPA),-,-,-,-,1,0.05%
Governor and Lieutenant Governor,X033,WRITE-IN (NON),-,-,-,-,1,0.05%
Governor and Lieutenant Governor,X034,Ron DeSantis (REP),-,-,-,-,400,40.04%
Governor and Lieutenant Governor,X034,Andrew Gillum (DEM),142,152,300,0,594,59.46%
Governor and Lieutenant Governor,X034,Darcy G. Richardson (REF),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,X034,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.20%
Governor and Lieutenant Governor,X034,Ryan Christopher Foley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,X034,Bruce Stanley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,X034,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X035,Ron DeSantis (REP),-,-,-,-,504,31.56%
Governor and Lieutenant Governor,X035,Andrew Gillum (DEM),281,281,521,0,"1,083",67.81%
Governor and Lieutenant Governor,X035,Darcy G. Richardson (REF),-,-,-,-,6,0.38%
Governor and Lieutenant Governor,X035,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X035,Ryan Christopher Foley (NPA),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,X035,Bruce Stanley (NPA),-,-,-,-,2,0.13%
Governor and Lieutenant Governor,X035,WRITE-IN (NON),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,X036,Ron DeSantis (REP),120,125,180,0,425,28.89%
Governor and Lieutenant Governor,X036,Andrew Gillum (DEM),246,282,511,0,"1,039",70.63%
Governor and Lieutenant Governor,X036,Darcy G. Richardson (REF),-,-,-,-,2,0.14%
Governor and Lieutenant Governor,X036,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.20%
Governor and Lieutenant Governor,X036,Ryan Christopher Foley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,X036,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X036,WRITE-IN (NON),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,X037,Ron DeSantis (REP),-,-,-,-,213,49.77%
Governor and Lieutenant Governor,X037,Andrew Gillum (DEM),40,60,112,0,212,49.53%
Governor and Lieutenant Governor,X037,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X037,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.70%
Governor and Lieutenant Governor,X037,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X037,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X037,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X038,Ron DeSantis (REP),202,290,448,0,940,37.71%
Governor and Lieutenant Governor,X038,Andrew Gillum (DEM),318,361,857,0,"1,536",61.61%
Governor and Lieutenant Governor,X038,Darcy G. Richardson (REF),-,-,-,-,4,0.16%
Governor and Lieutenant Governor,X038,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.16%
Governor and Lieutenant Governor,X038,Ryan Christopher Foley (NPA),-,-,-,-,2,0.08%
Governor and Lieutenant Governor,X038,Bruce Stanley (NPA),-,-,-,-,4,0.16%
Governor and Lieutenant Governor,X038,WRITE-IN (NON),-,-,-,-,3,0.12%
Governor and Lieutenant Governor,X039,Ron DeSantis (REP),-,-,-,-,300,35.13%
Governor and Lieutenant Governor,X039,Andrew Gillum (DEM),215,127,209,0,551,64.52%
Governor and Lieutenant Governor,X039,Darcy G. Richardson (REF),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,X039,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.12%
Governor and Lieutenant Governor,X039,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X039,Bruce Stanley (NPA),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,X039,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X040,Ron DeSantis (REP),389,178,308,0,875,37.39%
Governor and Lieutenant Governor,X040,Andrew Gillum (DEM),-,-,-,-,"1,457",62.26%
Governor and Lieutenant Governor,X040,Darcy G. Richardson (REF),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,X040,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.09%
Governor and Lieutenant Governor,X040,Ryan Christopher Foley (NPA),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,X040,Bruce Stanley (NPA),-,-,-,-,3,0.13%
Governor and Lieutenant Governor,X040,WRITE-IN (NON),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,X041,Ron DeSantis (REP),199,91,207,0,497,36.36%
Governor and Lieutenant Governor,X041,Andrew Gillum (DEM),-,-,-,-,861,62.98%
Governor and Lieutenant Governor,X041,Darcy G. Richardson (REF),-,-,-,-,2,0.15%
Governor and Lieutenant Governor,X041,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.22%
Governor and Lieutenant Governor,X041,Ryan Christopher Foley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,X041,Bruce Stanley (NPA),-,-,-,-,3,0.22%
Governor and Lieutenant Governor,X041,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X042,Ron DeSantis (REP),181,197,304,0,682,41.61%
Governor and Lieutenant Governor,X042,Andrew Gillum (DEM),-,-,-,-,937,57.17%
Governor and Lieutenant Governor,X042,Darcy G. Richardson (REF),-,-,-,-,12,0.73%
Governor and Lieutenant Governor,X042,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.06%
Governor and Lieutenant Governor,X042,Ryan Christopher Foley (NPA),-,-,-,-,3,0.18%
Governor and Lieutenant Governor,X042,Bruce Stanley (NPA),-,-,-,-,3,0.18%
Governor and Lieutenant Governor,X042,WRITE-IN (NON),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,X043,Ron DeSantis (REP),179,200,323,0,702,33.93%
Governor and Lieutenant Governor,X043,Andrew Gillum (DEM),-,-,-,-,"1,354",65.44%
Governor and Lieutenant Governor,X043,Darcy G. Richardson (REF),-,-,-,-,7,0.34%
Governor and Lieutenant Governor,X043,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.10%
Governor and Lieutenant Governor,X043,Ryan Christopher Foley (NPA),-,-,-,-,2,0.10%
Governor and Lieutenant Governor,X043,Bruce Stanley (NPA),-,-,-,-,2,0.10%
Governor and Lieutenant Governor,X043,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X044,Ron DeSantis (REP),-,-,-,-,517,32.95%
Governor and Lieutenant Governor,X044,Andrew Gillum (DEM),-,-,-,-,"1,034",65.90%
Governor and Lieutenant Governor,X044,Darcy G. Richardson (REF),-,-,-,-,7,0.45%
Governor and Lieutenant Governor,X044,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,8,0.51%
Governor and Lieutenant Governor,X044,Ryan Christopher Foley (NPA),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,X044,Bruce Stanley (NPA),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,X044,WRITE-IN (NON),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,X045,Ron DeSantis (REP),74,66,84,0,224,21.46%
Governor and Lieutenant Governor,X045,Andrew Gillum (DEM),-,-,-,-,812,77.78%
Governor and Lieutenant Governor,X045,Darcy G. Richardson (REF),-,-,-,-,3,0.29%
Governor and Lieutenant Governor,X045,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.29%
Governor and Lieutenant Governor,X045,Ryan Christopher Foley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,X045,Bruce Stanley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,X045,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X046,Ron DeSantis (REP),93,43,73,0,209,22.99%
Governor and Lieutenant Governor,X046,Andrew Gillum (DEM),225,157,301,0,683,75.14%
Governor and Lieutenant Governor,X046,Darcy G. Richardson (REF),-,-,-,-,5,0.55%
Governor and Lieutenant Governor,X046,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.55%
Governor and Lieutenant Governor,X046,Ryan Christopher Foley (NPA),-,-,-,-,2,0.22%
Governor and Lieutenant Governor,X046,Bruce Stanley (NPA),-,-,-,-,4,0.44%
Governor and Lieutenant Governor,X046,WRITE-IN (NON),-,-,-,-,1,0.11%
Governor and Lieutenant Governor,X047,Ron DeSantis (REP),14,16,27,0,57,13.23%
Governor and Lieutenant Governor,X047,Andrew Gillum (DEM),107,70,196,0,373,86.54%
Governor and Lieutenant Governor,X047,Darcy G. Richardson (REF),-,-,-,-,1,0.23%
Governor and Lieutenant Governor,X047,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X047,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X047,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X047,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X048,Ron DeSantis (REP),72,36,35,0,143,22.63%
Governor and Lieutenant Governor,X048,Andrew Gillum (DEM),166,139,175,0,480,75.95%
Governor and Lieutenant Governor,X048,Darcy G. Richardson (REF),-,-,-,-,3,0.47%
Governor and Lieutenant Governor,X048,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.63%
Governor and Lieutenant Governor,X048,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X048,Bruce Stanley (NPA),-,-,-,-,2,0.32%
Governor and Lieutenant Governor,X048,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X049,Ron DeSantis (REP),-,-,-,-,426,31.09%
Governor and Lieutenant Governor,X049,Andrew Gillum (DEM),-,-,-,-,941,68.69%
Governor and Lieutenant Governor,X049,Darcy G. Richardson (REF),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,X049,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X049,Ryan Christopher Foley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,X049,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X049,WRITE-IN (NON),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,X050,Ron DeSantis (REP),54,52,77,0,183,18.50%
Governor and Lieutenant Governor,X050,Andrew Gillum (DEM),170,183,445,0,798,80.69%
Governor and Lieutenant Governor,X050,Darcy G. Richardson (REF),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,X050,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.40%
Governor and Lieutenant Governor,X050,Ryan Christopher Foley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,X050,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X050,WRITE-IN (NON),-,-,-,-,2,0.20%
Governor and Lieutenant Governor,Y001,Ron DeSantis (REP),193,126,167,0,486,60.22%
Governor and Lieutenant Governor,Y001,Andrew Gillum (DEM),107,103,105,0,315,39.03%
Governor and Lieutenant Governor,Y001,Darcy G. Richardson (REF),-,-,-,-,3,0.37%
Governor and Lieutenant Governor,Y001,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.12%
Governor and Lieutenant Governor,Y001,Ryan Christopher Foley (NPA),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,Y001,Bruce Stanley (NPA),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,Y001,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,Y002,Ron DeSantis (REP),-,-,-,-,873,56.87%
Governor and Lieutenant Governor,Y002,Andrew Gillum (DEM),-,-,-,-,650,42.35%
Governor and Lieutenant Governor,Y002,Darcy G. Richardson (REF),-,-,-,-,4,0.26%
Governor and Lieutenant Governor,Y002,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.07%
Governor and Lieutenant Governor,Y002,Ryan Christopher Foley (NPA),-,-,-,-,2,0.13%
Governor and Lieutenant Governor,Y002,Bruce Stanley (NPA),-,-,-,-,4,0.26%
Governor and Lieutenant Governor,Y002,WRITE-IN (NON),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,Y003,Ron DeSantis (REP),-,-,-,-,465,41.41%
Governor and Lieutenant Governor,Y003,Andrew Gillum (DEM),233,178,233,0,644,57.35%
Governor and Lieutenant Governor,Y003,Darcy G. Richardson (REF),-,-,-,-,6,0.53%
Governor and Lieutenant Governor,Y003,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.27%
Governor and Lieutenant Governor,Y003,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,Y003,Bruce Stanley (NPA),-,-,-,-,3,0.27%
Governor and Lieutenant Governor,Y003,WRITE-IN (NON),-,-,-,-,2,0.18%
Governor and Lieutenant Governor,Y004,Ron DeSantis (REP),-,-,-,-,609,39.65%
Governor and Lieutenant Governor,Y004,Andrew Gillum (DEM),-,-,-,-,914,59.51%
Governor and Lieutenant Governor,Y004,Darcy G. Richardson (REF),-,-,-,-,7,0.46%
Governor and Lieutenant Governor,Y004,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.07%
Governor and Lieutenant Governor,Y004,Ryan Christopher Foley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,Y004,Bruce Stanley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,Y004,WRITE-IN (NON),-,-,-,-,3,0.20%
Governor and Lieutenant Governor,Y005,Ron DeSantis (REP),-,-,-,-,598,45.48%
Governor and Lieutenant Governor,Y005,Andrew Gillum (DEM),-,-,-,-,707,53.76%
Governor and Lieutenant Governor,Y005,Darcy G. Richardson (REF),-,-,-,-,4,0.30%
Governor and Lieutenant Governor,Y005,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.30%
Governor and Lieutenant Governor,Y005,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,Y005,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,Y005,WRITE-IN (NON),-,-,-,-,2,0.15%
Governor and Lieutenant Governor,Y006,Ron DeSantis (REP),-,-,-,-,763,34.56%
Governor and Lieutenant Governor,Y006,Andrew Gillum (DEM),-,-,-,-,"1,406",63.68%
Governor and Lieutenant Governor,Y006,Darcy G. Richardson (REF),-,-,-,-,16,0.72%
Governor and Lieutenant Governor,Y006,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.14%
Governor and Lieutenant Governor,Y006,Ryan Christopher Foley (NPA),-,-,-,-,9,0.41%
Governor and Lieutenant Governor,Y006,Bruce Stanley (NPA),-,-,-,-,8,0.36%
Governor and Lieutenant Governor,Y006,WRITE-IN (NON),-,-,-,-,3,0.14%
Governor and Lieutenant Governor,Y007,Ron DeSantis (REP),-,-,-,-,390,23.05%
Governor and Lieutenant Governor,Y007,Andrew Gillum (DEM),-,-,-,-,"1,279",75.59%
Governor and Lieutenant Governor,Y007,Darcy G. Richardson (REF),-,-,-,-,10,0.59%
Governor and Lieutenant Governor,Y007,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.24%
Governor and Lieutenant Governor,Y007,Ryan Christopher Foley (NPA),-,-,-,-,5,0.30%
Governor and Lieutenant Governor,Y007,Bruce Stanley (NPA),-,-,-,-,4,0.24%
Governor and Lieutenant Governor,Y007,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,Y008,Ron DeSantis (REP),34,23,36,0,93,5.86%
Governor and Lieutenant Governor,Y008,Andrew Gillum (DEM),-,-,-,-,"1,486",93.69%
Governor and Lieutenant Governor,Y008,Darcy G. Richardson (REF),-,-,-,-,5,0.32%
Governor and Lieutenant Governor,Y008,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.06%
Governor and Lieutenant Governor,Y008,Ryan Christopher Foley (NPA),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,Y008,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,Y008,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,Z001,Ron DeSantis (REP),-,-,-,-,16,1.90%
Governor and Lieutenant Governor,Z001,Andrew Gillum (DEM),-,-,-,-,818,97.38%
Governor and Lieutenant Governor,Z001,Darcy G. Richardson (REF),-,-,-,-,2,0.24%
Governor and Lieutenant Governor,Z001,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.12%
Governor and Lieutenant Governor,Z001,Ryan Christopher Foley (NPA),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,Z001,Bruce Stanley (NPA),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,Z001,WRITE-IN (NON),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,Z002,Ron DeSantis (REP),-,-,-,-,28,1.87%
Governor and Lieutenant Governor,Z002,Andrew Gillum (DEM),-,-,-,-,"1,463",97.93%
Governor and Lieutenant Governor,Z002,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,Z002,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.07%
Governor and Lieutenant Governor,Z002,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,Z002,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,Z002,WRITE-IN (NON),-,-,-,-,2,0.13%
Governor and Lieutenant Governor,Z003,Ron DeSantis (REP),-,-,-,-,355,35.54%
Governor and Lieutenant Governor,Z003,Andrew Gillum (DEM),-,-,-,-,631,63.16%
Governor and Lieutenant Governor,Z003,Darcy G. Richardson (REF),-,-,-,-,5,0.50%
Governor and Lieutenant Governor,Z003,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.40%
Governor and Lieutenant Governor,Z003,Ryan Christopher Foley (NPA),-,-,-,-,2,0.20%
